ACK_Event,Time_s,Tahoe_Throughput_kbps,Reno_Throughput_kbps
2308,20.272292,1219.5643,1354.4464
2309,20.280295,1219.6711,1354.5067
2310,20.288313,1219.7778,1354.5675
2311,20.296331,1219.8847,1354.6277
2312,20.304343,1219.9916,1354.6879
2313,20.312343,1219.9858,1354.7482
2314,20.320343,1220.0922,1354.6797
2315,20.328343,1220.0845,1354.6116
2316,20.336343,1220.191,1354.4147
2317,20.344343,1220.1797,1354.3463
2318,20.352343,1220.2865,1354.4061
2319,20.360343,1220.3928,1354.4659
2320,20.368343,1220.4991,1354.526
2321,20.376343,1220.6049,1354.4578
2322,20.384343,1220.5956,1354.5182
2323,20.392343,1220.5858,1354.4508
2324,20.400343,1220.5794,1354.5114
2325,20.408343,1220.6848,1354.5723
2326,20.416344,1220.6725,1354.6327
2327,20.424344,1220.7776,1354.6931
2328,20.432347,1220.8826,1354.7537
2329,20.440352,1220.9873,1354.8145
2330,20.448367,1220.9799,1354.8753
2331,20.456393,1221.0844,1354.936
2332,20.464429,1221.0712,1354.9968
2333,20.472471,1221.0624,1354.9295
2334,20.480517,1221.0533,1354.9894
2335,20.488566,1221.1576,1354.9217
2336,20.496621,1221.2618,1354.982
2337,20.504675,1221.3659,1355.0425
2338,20.512736,1221.3571,1355.1032
2339,20.520808,1221.3483,1355.1637
2340,20.528879,1221.4527,1355.2238
2341,20.536955,1221.5569,1355.2833
2342,20.545032,1221.6608,1355.3427
2343,20.553095,1221.6501,1355.4022
2344,20.561168,1221.5239,1355.335
2345,20.569248,1221.5129,1355.3948
2346,20.577318,1221.5038,1355.4547
2347,20.585383,1221.6075,1355.5145
2348,20.593444,1221.7111,1355.5743
2349,20.601488,1221.8148,1355.6342
2350,20.609539,1221.9183,1355.6938
2351,20.617609,1221.7983,1355.7534
2352,20.625679,1221.7878,1355.8126
2353,20.633743,1221.8915,1355.872
2354,20.641799,1221.8843,1355.9312
2355,20.649848,1221.8759,1355.8642
2356,20.657893,1221.9797,1355.7972
2357,20.665938,1222.0836,1355.8565
2358,20.67399,1222.1873,1355.7894
2359,20.682037,1222.2907,1355.8482
2360,20.690074,1222.3941,1355.9075
2361,20.698101,1222.3816,1355.9671
2362,20.706123,1222.2586,1355.9007
2363,20.714141,1222.3618,1355.96
2364,20.722176,1222.465,1356.0195
2365,20.730211,1222.4523,1356.0791
2366,20.738243,1222.5552,1356.1385
2367,20.746282,1222.6577,1356.198
2368,20.754305,1222.6503,1356.2575
2369,20.762342,1222.6375,1356.1919
2370,20.770366,1222.7404,1356.2511
2371,20.778393,1222.8432,1356.3107
2372,20.786417,1222.9458,1356.2447
2373,20.794434,1223.0481,1356.3042
2374,20.80245,1223.1507,1356.1138
2375,20.810467,1223.2535,1356.1733
2376,20.818483,1223.3565,1356.2324
2377,20.826494,1223.4596,1356.2914
2378,20.834514,1223.5626,1356.3502
2379,20.842525,1223.5539,1356.4086
2380,20.850547,1223.6561,1356.4669
2381,20.85855,1223.7584,1356.4007
2382,20.866555,1223.8605,1356.4593
2383,20.874575,1223.9626,1356.5173
2384,20.882587,1223.8401,1356.5755
2385,20.890599,1223.8296,1356.6339
2386,20.898616,1223.9316,1356.6928
2387,20.906641,1223.9224,1356.7516
2388,20.91467,1223.9146,1356.8106
2389,20.922692,1223.9038,1356.745
2390,20.930708,1223.7836,1356.8033
2391,20.938745,1223.8847,1356.862
2392,20.946775,1223.9858,1356.9203
2393,20.954804,1224.087,1356.8547
2394,20.962837,1224.1882,1356.9131
2395,20.970872,1224.2893,1356.7235
2396,20.978899,1224.3903,1356.7815
2397,20.986945,1224.3803,1356.8395
2398,20.995011,1224.3686,1356.8978
2399,21.003089,1224.4691,1356.9561
2400,21.011151,1224.5699,1357.0138
2401,21.019212,1224.6706,1356.9485
2402,21.027265,1224.7716,1356.7596
2403,21.035311,1224.7606,1356.8182
2404,21.043337,1224.8615,1356.8766
2405,21.051353,1224.9627,1356.9342
2406,21.059374,1225.0635,1356.8682
2407,21.067402,1225.164,1356.9261
2408,21.075424,1225.2646,1356.8605
2409,21.083453,1225.3647,1356.918
2410,21.091494,1225.3532,1356.9751
2411,21.099525,1225.4532,1357.032
2412,21.107552,1225.5527,1357.0889
2413,21.115568,1225.6528,1357.146
2414,21.123595,1225.7528,1357.2031
2415,21.131609,1225.8529,1357.2602
2416,21.139613,1225.8431,1357.1943
2417,21.147614,1225.832,1357.2513
2418,21.155617,1225.9324,1357.3085
2419,21.163626,1225.9192,1357.3655
2420,21.171635,1226.0194,1357.4225
2421,21.179642,1226.0111,1357.4794
2422,21.187642,1226.0002,1357.536
2423,21.195656,1225.9863,1357.5919
2424,21.203658,1226.086,1357.6476
2425,21.211658,1226.1855,1357.7033
2426,21.219668,1226.2848,1357.7591
2427,21.227693,1226.3837,1357.6929
2428,21.235721,1226.4823,1357.7493
2429,21.243736,1226.5809,1357.8055
2430,21.251741,1226.68,1357.7398
2431,21.259759,1226.779,1357.6739
2432,21.267765,1226.769,1357.7303
2433,21.275773,1226.8679,1357.6647
2434,21.28378,1226.8564,1357.721
2435,21.29178,1226.7357,1357.6552
2436,21.299787,1226.8344,1357.7119
2437,21.307793,1226.8257,1357.647
2438,21.315799,1226.8157,1357.7038
2439,21.323799,1226.6969,1357.6384
2440,21.331818,1226.7955,1357.5727
2441,21.339834,1226.8938,1357.6283
2442,21.347848,1226.9918,1357.6836
2443,21.355867,1227.0899,1357.3735
2444,21.363877,1227.1883,1357.4288
2445,21.371891,1227.1762,1357.4842
2446,21.379891,1227.2744,1357.54
2447,21.387891,1227.3721,1357.5957
2448,21.395891,1227.4703,1357.6515
2449,21.403891,1227.5683,1357.707
2450,21.411891,1227.6662,1357.7624
2451,21.419891,1227.7643,1357.818
2452,21.427891,1227.7556,1357.8735
2453,21.435891,1227.8539,1357.9294
2454,21.443891,1227.952,1357.985
2455,21.451891,1227.8322,1358.0406
2456,21.459891,1227.9303,1358.0962
2457,21.467891,1228.0284,1358.1517
2458,21.475891,1228.1262,1358.2074
2459,21.483901,1228.2239,1358.1421
2460,21.491905,1228.3216,1358.1978
2461,21.499915,1228.3097,1358.133
2462,21.507921,1228.2975,1358.1889
2463,21.515923,1224.5343,1358.2448
2464,21.523941,1223.0418,1358.3004
2465,21.531962,1222.2357,1358.2357
2466,21.539986,1221.7558,1358.2912
2467,21.548008,1221.3575,1358.3465
2468,21.55604,1221.184,1358.4018
2469,21.564089,1221.0897,1358.4569
2470,21.572134,1221.05,1358.3917
2471,21.580166,1220.9434,1358.3263
2472,21.588201,1220.753,1358.3811
2473,21.596235,1220.802,1358.4358
2474,21.604277,1220.8672,1358.4906
2475,21.612318,1220.9438,1358.4255
2476,21.620353,1220.9231,1358.4808
2477,21.628402,1221.0152,1358.5356
2478,21.636452,1221.1126,1358.47
2479,21.644491,1221.211,1358.5243
2480,21.652551,1221.0926,1358.4591
2481,21.660611,1221.0842,1358.5137
2482,21.668678,1221.1827,1358.5683
2483,21.676725,1221.2812,1358.503
2484,21.684759,1221.3798,1358.5576
2485,21.692772,1221.4784,1358.6122
2486,21.700776,1221.4714,1358.5478
2487,21.708776,1221.5699,1358.6032
2488,21.716788,1221.5577,1358.5396
2489,21.724793,1221.5491,1358.5951
2490,21.732797,1221.6476,1358.6506
2491,21.740801,1221.746,1358.7058
2492,21.748817,1221.8441,1358.7609
2493,21.75683,1221.9418,1358.8161
2494,21.764841,1222.0392,1358.8711
2495,21.772862,1222.1367,1358.9262
2496,21.780882,1222.234,1358.8621
2497,21.788909,1222.3316,1358.9171
2498,21.796934,1222.4292,1358.972
2499,21.804934,1222.527,1359.0272
2500,21.812934,1222.6248,1359.0821
2501,21.820934,1222.7223,1359.1369
2502,21.828934,1222.7148,1359.0731
2503,21.836934,1222.8119,1359.0087
2504,21.844942,1222.909,1359.0631
2505,21.852953,1223.0058,1358.999
2506,21.860964,1223.1027,1359.0531
2507,21.868986,1223.0933,1359.1072
2508,21.876993,1223.1904,1359.0422
2509,21.884996,1223.2877,1359.096
2510,21.893011,1223.2785,1359.0314
2511,21.901031,1223.2657,1358.9666
2512,21.909058,1223.2577,1359.0201
2513,21.917076,1223.3548,1359.0738
2514,21.925097,1223.3421,1359.0096
2515,21.93311,1223.3345,1359.0636
2516,21.941135,1223.4313,1358.9997
2517,21.949167,1223.4186,1358.9359
2518,21.957203,1223.5153,1358.99
2519,21.965251,1223.6117,1359.0443
2520,21.973287,1223.6022,1358.8628
2521,21.981307,1223.6985,1358.7995
2522,21.989313,1223.7948,1358.8545
2523,21.997323,1223.891,1358.9094
2524,22.005324,1223.9873,1358.9644
2525,22.013324,1224.0837,1358.9014
2526,22.021338,1224.0745,1358.8389
2527,22.029357,1224.1707,1358.8936
2528,22.037387,1224.2665,1358.9486
2529,22.045402,1224.3626,1359.0033
2530,22.053436,1224.4586,1359.0582
2531,22.061483,1224.4457,1359.1127
2532,22.069526,1224.5415,1359.0494
2533,22.077556,1224.5335,1358.9865
2534,22.085591,1224.6291,1358.9234
2535,22.093622,1224.7249,1358.9774
2536,22.101648,1224.7119,1359.0314
2537,22.109666,1224.8077,1359.0853
2538,22.117684,1224.9035,1359.0223
2539,22.125703,1224.9993,1359.0758
2540,22.13373,1225.0952,1359.012
2541,22.141758,1225.1908,1358.9483
2542,22.149765,1225.2864,1359.0019
2543,22.157768,1225.2735,1358.9388
2544,22.165773,1225.3686,1358.9927
2545,22.173778,1225.4637,1359.0465
2546,22.181778,1225.5587,1358.9832
2547,22.189788,1225.6537,1359.0365
2548,22.197788,1225.7489,1358.8562
2549,22.205798,1225.844,1358.9094
2550,22.21382,1225.9386,1358.9625
2551,22.22184,1225.8252,1358.7827
2552,22.229859,1225.9194,1358.4857
2553,22.237875,1226.0139,1358.538
2554,22.245889,1226.1086,1358.3579
2555,22.253895,1226.0956,1358.4104
2556,22.2619,1226.0861,1358.463
2557,22.2699,1226.1806,1358.3994
2558,22.277918,1226.1706,1358.4521
2559,22.285935,1226.1626,1358.505
2560,22.29396,1226.2569,1358.4418
2561,22.301987,1226.3507,1358.2625
2562,22.310022,1226.3365,1358.1994
2563,22.31805,1226.4303,1358.2522
2564,22.326075,1226.5239,1358.3051
2565,22.334107,1226.5132,1358.3578
2566,22.342149,1226.6068,1358.4105
2567,22.350197,1226.5967,1358.3474
2568,22.358247,1226.5863,1358.3995
2569,22.3663,1226.6797,1358.4518
2570,22.374354,1226.7728,1358.2734
2571,22.382413,1226.8657,1358.3263
2572,22.39047,1226.8562,1358.3794
2573,22.398507,1226.8456,1358.4324
2574,22.406533,1226.7312,1358.4855
2575,22.414552,1226.8242,1358.5386
2576,22.422585,1226.9173,1358.591
2577,22.430593,1227.0108,1358.6433
2578,22.438597,1227.0004,1358.6955
2579,22.446614,1226.9924,1358.7479
2580,22.454642,1227.0858,1358.5701
2581,22.462656,1227.1791,1358.392
2582,22.470674,1227.0669,1358.2623
2583,22.478692,1227.0577,1358.1183
2584,22.486716,1223.9498,1358.1001
2585,22.494747,1222.7262,1358.0906
2586,22.502771,1222.071,1358.0891
2587,22.510799,1221.6865,1358.0947
2588,22.518808,1221.4582,1358.1065
2589,22.526814,1221.2215,1358.0088
2590,22.534822,1221.0559,1358.0306
2591,22.542832,1221.0372,1358.0566
2592,22.550832,1221.0515,1357.8565
2593,22.558841,1221.0895,1357.7743
2594,22.566841,1221.0421,1357.6948
2595,22.574841,1221.1122,1357.7327
2596,22.582841,1221.192,1357.7724
2597,22.590841,1221.2794,1357.8137
2598,22.598841,1221.2698,1357.8565
2599,22.606841,1221.2615,1357.9005
2600,22.614841,1221.2533,1357.9458
2601,22.622841,1221.3475,1357.9921
2602,22.630841,1221.4417,1358.0391
2603,22.638841,1221.3306,1358.0872
2604,22.646841,1221.4245,1358.136
2605,22.654841,1221.5185,1358.1853
2606,22.662841,1221.6126,1358.2349
2607,22.670841,1221.7067,1358.2854
2608,22.678841,1221.8005,1358.2226
2609,22.686855,1221.6858,1358.2738
2610,22.694878,1221.7795,1358.3249
2611,22.702888,1221.8735,1358.376
2612,22.710903,1221.8618,1358.3139
2613,22.718933,1221.9555,1358.2517
2614,22.726948,1222.0493,1358.0761
2615,22.73497,1222.0375,1358.1283
2616,22.742996,1222.131,1358.0667
2617,22.751015,1222.2244,1358.1192
2618,22.759031,1222.3179,1358.0588
2619,22.767031,1222.4114,1357.9981
2620,22.775031,1222.5048,1357.8237
2621,22.783031,1222.5984,1357.7628
2622,22.791031,1222.6921,1357.8155
2623,22.799052,1222.6801,1357.8684
2624,22.807074,1222.773,1357.9216
2625,22.815093,1222.8659,1357.9745
2626,22.823119,1222.9589,1358.0275
2627,22.831144,1222.9466,1358.0805
2628,22.839152,1222.9396,1358.0204
2629,22.847165,1223.0321,1357.9602
2630,22.855174,1223.1247,1357.8998
2631,22.863181,1223.1175,1357.9526
2632,22.871197,1223.21,1357.7794
2633,22.879207,1223.3026,1357.606
2634,22.88721,1223.3954,1357.5461
2635,22.89523,1223.4877,1357.5987
2636,22.903241,1223.5802,1357.6512
2637,22.911251,1223.6727,1357.7033
2638,22.919262,1223.6605,1357.7551
2639,22.927274,1223.6484,1357.694
2640,22.935278,1223.7409,1357.7457
2641,22.943294,1223.8332,1357.7976
2642,22.951316,1223.9249,1357.8493
2643,22.95934,1224.0166,1357.901
2644,22.967353,1224.1088,1357.9528
2645,22.975355,1224.0997,1357.892
2646,22.983358,1224.1918,1357.9435
2647,22.991367,1224.2835,1357.9951
2648,22.999388,1224.2738,1357.9343
2649,23.007409,1224.2641,1357.9865
2650,23.01544,1224.3555,1358.0386
2651,23.023453,1224.4472,1358.0908
2652,23.031484,1224.5387,1358.1428
2653,23.03952,1224.6301,1358.1948
2654,23.04756,1224.6204,1358.2467
2655,23.055594,1224.6106,1358.0752
2656,23.063603,1224.601,1358.0155
2657,23.071609,1221.6684,1358.0676
2658,23.079617,1220.5177,1358.0076
2659,23.087617,1219.7986,1358.0597
2660,23.095621,1219.4411,1358.1118
2661,23.103621,1219.1273,1358.0521
2662,23.111621,1219.0112,1357.9923
2663,23.119621,1218.8527,1358.0442
2664,23.127625,1218.8408,1358.0963
2665,23.135625,1218.8602,1358.0365
2666,23.143625,1218.9015,1358.0885
2667,23.151628,1218.9593,1358.1404
2668,23.159629,1218.9253,1358.1921
2669,23.167633,1219.0047,1358.244
2670,23.175633,1219.0911,1358.2959
2671,23.183633,1219.0797,1358.2364
2672,23.191633,1219.0688,1358.2883
2673,23.19964,1219.1613,1358.229
2674,23.20764,1219.1537,1358.1694
2675,23.21564,1219.1429,1358.1095
2676,23.22364,1219.2355,1358.0499
2677,23.23164,1219.1294,1357.9905
2678,23.239653,1219.1181,1358.0419
2679,23.247671,1219.2097,1357.8712
2680,23.255699,1219.3012,1357.8122
2681,23.263728,1219.3929,1357.7532
2682,23.27175,1219.2862,1357.6946
2683,23.279776,1219.2777,1357.7465
2684,23.287785,1219.3696,1357.7986
2685,23.29581,1219.3584,1357.7399
2686,23.303849,1219.4501,1357.7919
2687,23.3119,1219.5418,1357.8438
2688,23.319946,1219.6335,1357.8955
2689,23.327985,1219.7252,1357.9471
2690,23.336016,1219.8168,1357.8885
2691,23.344037,1219.8106,1357.8296
2692,23.352047,1219.9023,1357.6605
2693,23.360052,1219.9941,1357.7117
2694,23.368063,1220.0858,1357.7628
2695,23.376066,1220.1776,1357.8141
2696,23.38407,1220.2694,1357.8653
2697,23.392085,1220.3611,1357.9163
2698,23.400117,1220.3499,1357.9675
2699,23.408136,1220.4414,1357.9085
2700,23.416158,1220.5328,1357.96
2701,23.424197,1220.624,1357.9018
2702,23.432238,1220.6195,1357.8434
2703,23.44026,1220.7107,1357.785
2704,23.448288,1220.8019,1357.8363
2705,23.456315,1220.893,1357.8877
2706,23.464344,1220.984,1357.9391
2707,23.472373,1221.0749,1357.9905
2708,23.480388,1221.1657,1358.0417
2709,23.488405,1221.2566,1357.983
2710,23.496429,1221.3473,1358.0342
2711,23.504441,1221.339,1358.0854
2712,23.51245,1221.3308,1358.0272
2713,23.520466,1221.3194,1357.9687
2714,23.528485,1221.3108,1357.9098
2715,23.536502,1218.4526,1357.8507
2716,23.544527,1217.2295,1357.7216
2717,23.552566,1216.5294,1357.6954
2718,23.560598,1216.085,1357.5697
2719,23.56862,1215.8817,1357.4525
2720,23.576631,1215.7693,1357.3427
2721,23.584651,1215.7171,1357.2391
2722,23.592679,1215.7064,1357.2508
2723,23.600723,1215.7256,1357.2669
2724,23.60876,1215.7667,1357.1785
2725,23.616776,1215.8241,1357.2029
2726,23.624796,1215.8934,1357.2308
2727,23.632814,1215.9715,1357.1524
2728,23.640841,1216.0569,1357.1855
2729,23.648864,1216.0525,1357.0026
2730,23.656894,1216.042,1356.9304
2731,23.664916,1216.1333,1356.969
2732,23.672947,1216.1231,1356.8999
2733,23.680975,1216.2142,1356.9412
2734,23.68901,1216.2104,1356.9839
2735,23.697039,1216.3012,1357.0277
2736,23.705063,1216.3917,1356.964
2737,23.713087,1216.4823,1356.9006
2738,23.721105,1216.5728,1356.8382
2739,23.729121,1216.6633,1356.8847
2740,23.737137,1216.6527,1356.932
2741,23.745154,1216.6469,1356.8712
2742,23.753179,1216.7373,1356.9186
2743,23.761191,1216.8278,1356.9664
2744,23.769191,1216.9187,1357.015
2745,23.777191,1217.0096,1357.0641
2746,23.785191,1217.0043,1357.1135
2747,23.793191,1217.0951,1357.1633
2748,23.801191,1217.1858,1357.2133
2749,23.809191,1217.1822,1357.2633
2750,23.817191,1217.2725,1357.2051
2751,23.8252,1217.2618,1357.2549
2752,23.833206,1217.352,1357.3047
2753,23.84122,1217.4421,1357.3546
2754,23.849232,1217.5323,1357.4048
2755,23.857232,1217.6224,1357.4545
2756,23.865232,1217.6118,1357.5046
2757,23.873232,1217.7017,1357.5545
2758,23.881232,1217.7916,1357.4967
2759,23.889232,1217.8813,1357.5469
2760,23.897232,1217.8702,1357.4891
2761,23.905238,1217.9599,1357.4316
2762,23.913256,1218.0496,1357.4816
2763,23.921272,1218.1392,1357.4237
2764,23.929291,1218.2285,1357.367
2765,23.937313,1218.3181,1357.3099
2766,23.945339,1218.4076,1357.253
2767,23.953361,1218.4967,1357.3034
2768,23.961382,1218.5857,1357.1385
2769,23.969388,1218.675,1357.1884
2770,23.977392,1218.7643,1357.2379
2771,23.9854,1218.8533,1357.2875
2772,23.99341,1218.9422,1357.3373
2773,24.001435,1218.9311,1357.387
2774,24.009469,1219.0199,1357.4365
2775,24.017493,1219.1086,1357.486
2776,24.025502,1219.1975,1357.5351
2777,24.033514,1219.286,1357.5844
2778,24.041526,1219.2794,1357.6337
2779,24.049526,1219.3679,1357.683
2780,24.05753,1219.3565,1357.6253
2781,24.065539,1219.4449,1357.6745
2782,24.073555,1219.4337,1357.7239
2783,24.081575,1219.5222,1357.7733
2784,24.089585,1219.6107,1357.8221
2785,24.097598,1219.6041,1357.8713
2786,24.105608,1219.6926,1357.9205
2787,24.113621,1219.7807,1357.8632
2788,24.12165,1219.8685,1357.8058
2789,24.129688,1219.9564,1357.855
2790,24.137723,1219.9513,1357.9041
2791,24.145751,1220.0394,1357.9532
2792,24.153776,1220.1276,1357.789
2793,24.161801,1220.2156,1357.8382
2794,24.169815,1220.3039,1357.8875
2795,24.177834,1220.3921,1357.9368
2796,24.185859,1220.4803,1357.9862
2797,24.193867,1220.5686,1357.9295
2798,24.201886,1220.5573,1357.8726
2799,24.209913,1220.546,1357.922
2800,24.217931,1220.6339,1357.9715
2801,24.225951,1220.6226,1357.915
2802,24.23397,1220.7102,1357.859
2803,24.241983,1220.6043,1357.6964
2804,24.249983,1220.5975,1357.746
2805,24.257987,1220.6848,1357.7956
2806,24.265987,1220.7719,1357.8451
2807,24.273987,1220.859,1357.789
2808,24.281987,1220.9463,1357.8385
2809,24.289987,1221.0337,1357.888
2810,24.29799,1221.1209,1357.8317
2811,24.30599,1221.1155,1357.7753
2812,24.31399,1221.2023,1357.825
2813,24.32199,1221.0963,1357.8745
2814,24.329991,1221.1833,1357.924
2815,24.337991,1221.1714,1357.9734
2816,24.346002,1221.2579,1358.0227
2817,24.354015,1221.3445,1358.0719
2818,24.362017,1221.431,1358.1206
2819,24.370024,1221.4252,1358.064
2820,24.378024,1221.5116,1358.1125
2821,24.386029,1221.5982,1358.1613
2822,24.394049,1221.5862,1358.2103
2823,24.402067,1221.6725,1358.2593
2824,24.410093,1221.7589,1358.0974
2825,24.418118,1221.8455,1358.1461
2826,24.426139,1221.9323,1358.1949
2827,24.434167,1222.0189,1358.2435
2828,24.442205,1222.1055,1357.9766
2829,24.45025,1222.1919,1358.0253
2830,24.458285,1222.2782,1358.074
2831,24.46632,1222.3642,1358.1221
2832,24.474365,1222.3565,1358.1703
2833,24.482405,1222.4425,1358.2182
2834,24.490445,1222.5283,1358.1609
2835,24.498478,1222.6143,1358.1039
2836,24.506513,1222.7,1358.1519
2837,24.514549,1222.7857,1358.1998
2838,24.52258,1222.8715,1358.2475
2839,24.530606,1222.9574,1358.1903
2840,24.538634,1223.0433,1358.1332
2841,24.546666,1223.1289,1358.1813
2842,24.554695,1223.2145,1358.1248
2843,24.562726,1223.3,1358.1728
2844,24.570758,1223.3855,1358.2207
2845,24.578791,1223.4709,1358.1643
2846,24.586828,1223.4644,1358.2122
2847,24.594865,1223.5493,1358.1558
2848,24.602889,1223.6344,1358.2034
2849,24.610928,1223.719,1358.2511
2850,24.618963,1223.7064,1358.2987
2851,24.626972,1223.7917,1358.2421
2852,24.634982,1223.7845,1358.29
2853,24.642992,1223.7773,1358.2336
2854,24.651015,1223.7702,1358.073
2855,24.659032,1223.8555,1358.0172
2856,24.667058,1223.9407,1358.0652
2857,24.67509,1224.0258,1358.0095
2858,24.68313,1224.0135,1357.9537
2859,24.691176,1224.0061,1358.0022
2860,24.699221,1224.0908,1358.0506
2861,24.707256,1224.0786,1358.0991
2862,24.715288,1224.1637,1358.1476
2863,24.723312,1224.2487,1358.1959
2864,24.731337,1224.3338,1358.2445
2865,24.739362,1224.3218,1358.189
2866,24.747368,1224.4071,1358.1339
2867,24.755372,1224.4922,1358.0783
2868,24.763376,1224.5773,1358.1266
2869,24.771377,1224.6623,1358.1747
2870,24.779377,1224.7472,1358.1192
2871,24.787377,1224.7351,1358.1672
2872,24.795377,1224.82,1358.2152
2873,24.803377,1224.9048,1358.1596
2874,24.811377,1224.9893,1358.2074
2875,24.819377,1224.9823,1358.2551
2876,24.827377,1225.0669,1358.3029
2877,24.835385,1225.1517,1358.3506
2878,24.843395,1225.2363,1358.2947
2879,24.851395,1225.321,1358.2388
2880,24.859395,1225.4056,1358.1832
2881,24.867406,1225.3933,1358.2304
2882,24.875413,1225.3811,1358.2775
2883,24.883414,1225.4654,1358.3244
2884,24.891414,1225.453,1358.3713
2885,24.899414,1225.537,1358.4182
2886,24.907414,1225.6211,1358.3621
2887,24.915416,1225.6137,1358.4089
2888,24.923426,1225.6976,1358.3532
2889,24.931436,1225.6914,1358.4002
2890,24.939452,1225.684,1358.3439
2891,24.947452,1225.7681,1358.2876
2892,24.955452,1225.8521,1358.2314
2893,24.963452,1225.9361,1357.9694
2894,24.971457,1226.02,1358.0159
2895,24.979464,1226.1037,1357.9595
2896,24.987475,1226.1873,1357.9031
2897,24.995483,1226.1795,1357.9498
2898,25.003491,1226.263,1357.894
2899,25.011494,1226.3463,1357.9409
